product_id;product_name;product_url;image_url;category;ingredients;price;brand;Rating;good_reviews;bad_reviews;description
271;The True Cream Aqua Bomb;https://www.sephora.com/product/the-true-cream-aqua-bomb-P394639?icid2=products%20grid:p394639;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Moisturizer;dipropylene, glycol, glycerin, methl, trimethicone, alcohol, denat, dimethicone, cyclopentasiloxane, hexanediol, malakite, extract, caprylic, capric, triglyceride, pentaerythrityl, tetraethylhexanoate, peg, ppg, polybutylene, glycol, glycerin, alchemilla, vulgaris, leaf, extract, equisetum, arvense, leaf, extract, stellaria, medium, chickweed, extract, urtica, dioica, nettle, leaf, extract, plantago, lanceolata, leaf, extract, avena, sativa, oat, kernel, extract, calendula, officinalis, flower, extract, nepeta, cataria, extract, rubus, idaeus, raspberry, leaf, extract, baptisia, tinctoria, root, extract, dimethiconol, polymethylsilsesquioxane, sodium, acrylate, acryloyldimethyltaurate, dimethylacrylamide, crosspolymer, isohexadecane, polysorbate, ceramide, cholesterol, butyrospermum, parkii, shea, butter, phenl, trimethicone, pentaerythrityl, tetraisostearate, panthenol, squalane, triethylhexanoin, macadamia, ternifolia, seed, oil, peg, peg, hydrogenated, castor, oil, acrylate, c, alkyl, acrylate, crosspolymer, c, alcohol, arachidyl, glucoside, hydrogenated, lecithin, peg, stearate, stearic, acid, glyceryl, stearate, carbomer, tromethamine, trisodium, edta, fragrance, citronellol, limonene, citral, geraniol, linalool, napier, formula, napier, original, formula, fragrance, natural, origin;38;BELIF;4;23;1;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
272;The True Cream Moisturizing Bomb;https://www.sephora.com/product/the-true-cream-moisturizing-bomb-P394624?icid2=products%20grid:p394624;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Moisturizer;glycerin, cyclohexasiloxane, hydrogenated, polydecene, dipropylene, glycol, macadamia, ternifolia, seed, oil, hexanediol, bi, peg, methyl, ether, dimethyl, silane, triethylhexanoin, stearyl, alcohol, glyceryl, stearate, pentaerythrityl, tetraethylhexanoate, peg, stearate, saccharomyces, viscum, album, mistletoe, ferment, extract, lactobacillus, soybean, ferment, extract, saccharomyces, imperata, cylindrica, root, ferment, extract, cetearyl, alcohol, ceteayl, olivate, sorbitan, olivate, hydrogenated, lecithin, sorbitan, stearate, stearic, acid, peg, stearate, dimethicone, dimethicone, vinyl, dimethicone, crosspolymer, poncirus, trifoliata, fruit, extract, panthenol, avena, sativa, oat, kernel, extract, calendula, officinalis, flower, extract, nepeta, cataria, extract, rubus, idaeus, raspberry, leaf, extract, baptisia, tinctoria, root, extract, stellaria, medium, chickweed, extract, alchemilla, vulgaris, leaf, extract, viola, tricolor, extract, rosa, damascena, flower, extract, spiraea, ulmaria, flower, extract, althaea, officinalis, root, extract, symphytum, officinale, leaf, extract, trifolium, pratense, clover, flower, extract, achillea, millefolium, flower, extract, euphrasia, officinalis, extract, thuja, occidentalis, leaf, extract, menyanthes, trifoliata, leaf, extract, salix, alba, willow, bark, extract, chelidonium, majus, extract, urea, hydroxyethylpiperazine, ethane, sulfonic, acid, glycosyl, trehalose, hydrogenated, starch, hydrolysate, acrylate, c, alkyl, acrylate, crosspolymer, carbomer, xanthan, gum, trisodium, edta, tromethamine, frgrance, citronnellol, limonene, napier, original, formula, napier, moisture, formula, fragrance, natural, origin;38;BELIF;4;24;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
280;Treatment Toner;https://www.sephora.com/product/treatment-toner-P232934?icid2=products%20grid:p232934;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Moisturizer;panax, ginseng, root, extract, butylene, glycol, peg, ppg, copolymer, sodium, hyaluronate, pinus, sylvestris, bark, extract, camellia, sinensis, leaf, extract, zingiber, officinale, ginger, root, extract, opuntia, coccinellifera, fruit, extract, theanine, phyllostachis, bambusoides, juice, nelumbo, nucifera, flower, extract, glycerin, glycyrrhiza, glabra, licorice, root, extract, caprylyl, glycol, hydrogenated, lecithin, peg, rapeseed, sterol, alcohol, propylene, glycol, peg, hydrogenated, castor, oil, disodium, edta, hexanediol, ethylhexylglycerin, phenoxyethanol, fragrance, red, ci, yellow, ci;50;AMOREPACIFIC;4;19;4;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
286;Ultimate Miracle Worker Multi-Rejuvenating Cream SPF 30;https://www.sephora.com/product/ultimate-miracle-worker-multi-rejuvenating-cream-spf-30-P398831?icid2=products%20grid:p398831;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Moisturizer;c, alkyl, benzoate, carthamus, tinctorius, safflower, oleosomes, glycerin, cyclopentasiloxane, butylene, glycol, methyl, gluceth, gluconolactone, polyacrylamide, hydrogenated, lecithin, cyclohexasiloxane, cetyl, alcohol, bifida, ferment, lysate, phenoxyethanol, ammonium, acryloyldimethyltaurate, vp, copolymer, c, isoparaffin, polysorbate, acrylate, c, alkyl, acrylate, crosspolymer, sodium, benzoate, sodium, hydroxide, laureth, glycine, soja, soybean, oil, fragrance, iris, pallida, root, extract, ruby, powder, disodium, edta, gluconic, acid, alcohol, mica, lecithin, adenosine, cellulose, gum, retinol, peg, polysorbate, bht, chitosan, ethylhexylglycerin, glycolic, acid, sorbitan, oleate, calcium, gluconate, tocopherol, behentrimonium, chloride, sodium, bicarbonate, ascorbyl, palmitate, beta, glucan, potassium, phosphate, caprylyl, glycol, hexanediol, camellia, sinensis, leaf, extract, coffea, arabica, coffee, seed, extract, pongamia, pinnata, seed, extract, isopropyl, alcohol, acetic, acid, angelica, archangelica, root, extract, benzoic, acid, citrus, aurantium, amara, bitter, orange, peel, extract, maltodextrin, citric, acid, magnesium, aluminum, silicate, xanthan, gum, lactic, acid, ascorbic, acid, sclerotium, gum, bha, sorbic, acid, titanium, dioxide, ci;75;PHILOSOPHY;4;16;7;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
288;Ultra Facial Cream SPF 30;https://www.sephora.com/product/ultra-facial-cream-spf-30-P422012?icid2=products%20grid:p422012;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Moisturizer;glycerin, squalane, dimethicone, peg, stearate, glyceryl, stearate, silica, octyldodecanol, stearic, acid, phenoxyethanol, palmitic, acid, tocopherol, dicaprylyl, carbonate, steareth, acrylate, c, alkyl, acrylate, crosspolymer, ophiopogon, japonicus, root, extract, carbomer, chlorphenesin, capryloyl, salicylic, acid, caprylyl, glycol, xanthan, gum, dimethicone, vinyl, dimethicone, crosspolymer, disodium, edta, sodium, hydroxide, citrus, aurantium, dulcis, orange, peel, oil, limonene, ectoin, hydrolyzed, hyaluronic, acid, myristic, acid, mentha, piperita, peppermint, oil, pseudoalteromonas, ferment, extract, ethylhexylglycerin, linalool, salicylic, acid;29;KIEHL'S SINCE 1851;4;15;9;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
289;Ultra Facial Moisturizer;https://www.sephora.com/product/ultra-facial-moisturizer-P422005?icid2=products%20grid:p422005;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Moisturizer;squalane, glycerin, peg, stearate, glyceryl, stearate, butylene, glycol, triethanolamine, phenoxyethanol, sorbitan, oleate, carbomer, methylparaben, propylparaben, stearic, acid, beeswax, myristyl, alcohol, sweet, almond, oil, apricot, kernel, oil, tocopherol, avocado, oil;29;KIEHL'S SINCE 1851;3;20;4;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
290;Ultra Facial Oil-Free Gel-Cream;https://www.sephora.com/product/ultra-facial-oil-free-gel-cream-P422006?icid2=products%20grid:p422006;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Moisturizer;glycerin, alcohol, denat, dimethicone, isononyl, isononanoate, carbomer, imperata, cylindrica, root, extract, dimethiconol, caprylyl, glycol, chlorphenesin, sodium, hydroxide, xanthan, gum, pseudoalteromonas, ferment, extract, tetrasodium, edta, tocopheryl, acetate, menthoxypropanediol, phenoxyethanol, biosaccharide, gum, acrylate, c, alkyl, acrylate, crosspolymer;29;KIEHL'S SINCE 1851;4;20;4;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1642;GinZingô SPF 40 Energy-Boosting Tinted Moisturizer;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Octinoxate 7.5%, Octisalate 2.0%, Octocrylene 2.0%, Titanium Dioxide 3.0%, Zinc Oxide 3.0%Water, Butylene Glycol, Cetyl Alcohol, Neopentyl Glycol Diheptanoate, C12-15 Alkyl Benzoate, Dimethicone, Laureth-4, Polyethylene, Peg-100 Stearate, Hydrogenated Lecithin, Citrus Limon (Lemon) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Mentha Viridis (Spearmint) Leaf Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Limonene, Linalool, Citral, Garcinia Mangostana Peel Extract, Panax Ginseng (Ginseng) Root Extract, Citrus Aurantium Amara (Bitter Orange) Flower Wax, Castanea Sativa (Chestnut) Seed Extract, Psidium Guajava (Guava) Fruit Extract, Citrus Aurantium Amara (Bitter Orange) Flower Water, Laminaria Saccharina Extract, Triticum Vulgare (Wheat) Germ Extract, Adenosine Phosphate, Pantethine, Creatine, Hordeum Vulgare (Barley) Extract/Extrait DOrge, Folic Acid, Tourmaline, Cordyceps Sinensis Extract, Ethylhexylglycerin, Acetyl Carnitine Hcl, Caffeine, Rhodochrosite, Sodium Hyaluronate, Isopropyl Myristate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Trehalose, Polyglyceryl-3 Beeswax, Pvp/Hexadecene Copolymer, Squalane, Caprylyl Glycol, Tocopheryl Acetate, Yeast Extract/Faex/Extrait De Levure, Isostearic Acid, Polymethyl Methacrylate, Dimethicone Silylate, Polyhydroxystearic Acid, Magnesium Ascorbyl Phosphate, Nylon-12, Xanthan Gum, Hexylene Glycol, Polysorbate 60, Silica, Bht, Phenoxyethanol, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891)  Essential Oil Please be aware that ingredient lists may change or vary from time to time.? Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.;39;ORIGINS;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1643;Premier Cru Cream;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water, Butylene Glycol, Caprylic/Capric Triglyceride, Hydrogenated Ethylhexyl Olivate, Cetearyl Alcohol, Cetearyl Glucoside, Hydrogenated Olive Oil Unsaponifiables, Niacinamide, Sesamum Indicum (Sesame) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Coco-Caprylate/Caprate, Glycerin, Hydrolyzed Hyaluronic Acid, Palmitoyl Grape Seed Extract, Palmitoyl Grapevine Shoot Extract, Hydrogenated Apricot Kernel Oil, Helianthus Annuus (Sunflower) Seed Oil, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Tocopherol, Sodium Carboxymethyl Beta-Glucan, Adenosine, Pentaerythrityl Distearate, Potassium Cetyl Phosphate, Carbomer, Caprylyl Glycol, Sorbitan Isostearate, Parfum (Fragrance), Ethylhexyl Palmitate, Xanthan Gum, Potassium Sorbate, Lecithin, Tribehenin, Sodium Hydroxide, Sodium Phytate, Lactic Acid, Citronellol, Coumarin, Geraniol, Linalool. Plant Origin.;140;CAUDALIE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1644;Resveratrol Lift Face Lifting Soft Cream;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water, Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Octyldodecyl Myristate, Glycerin, Butyrospermum Parkii (Shea) Butter Extract, Butylene Glycol, Cetearyl Alcohol, C12-16 Alcohols, Methyl Methacrylate Crosspolymer, Vitis Vinifera (Grape) Seed Oil, Polymethyl Methacrylate, Cetearyl Glucoside, Polyacrylate Crosspolymer-6, Ci 77891 (Titanium Dioxide), Hydrogenated Lecithin, Palmitic Acid, Fragrance, Potassium Cetyl Phosphate, Palmitoyl Grapevine Shoot Extract, Caprylyl Glycol, Ci 77019 (Mica), Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Sorbitan Laurate, Xanthan Gum, Hydrolyzed Hyaluronic Acid , Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Hyaluronic Acid, Sodium Phytate, Dehydroacetic Acid, Silica, Sodium Hydroxide, , Tin Oxide, Alcohol, Citric Acid, Benzyl Alcohol , Butylphenyl Methylpropional, Coumarin, Limonene, Linalool. Plant Origin.;76;CAUDALIE;3;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1645;White Lucent MultiBright Night Cream;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Visit the Shiseido boutique;92;SHISEIDO;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1651;Sleeping Mask;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water, Butylene Glycol, Glycerin, Betaine, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tremella Fuciformis (Mushroom) Extract, Ethylhexylglycerin, Sodium Hydroxide, Barosma Betulina Leaf Extract, Peg-40 Hydrogenated Castor Oil, Sodium Hyaluronate, Fragrance, Camellia Sinensis Leaf Extract, Citric Acid, Linalool, Potassium Sorbate, Sodium Benzoate, CI 19140 (Yellow 5), CI 42090 (Blue 1).;4;SEPHORA COLLECTION;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1646;C+ Collagen Deep Cream;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water, Glycerin, Butylene Glycol, Camellia Japonica Seed Oil, Oryza Sativa (Rice) Bran Oil, Dimethicone, Sucrose, Pentylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 3-O-Ethyl Ascorbic Acid, Collagen Amino Acids, Niacinamide, Carnitine HCl, Hydroxyproline, Glycine, Carnitine, Squalane, Dipotassium Glycyrrhizate, Tocopherol, Saccharide Isomerate, Acetyl Hexapeptide-8, Superoxide Dismutase, Leuconostoc/Radish Root Ferment Filtrate, Ubiquinone, Aloe Barbadensis Leaf Juice, Camellia Sinensis Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lactobacillus Ferment, Undaria Pinnatifida Extract, Glycolic Acid, Lecithin, Biotin, Maltodextrin, Elettaria Cardamomum Seed Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Cananga Odorata Flower Extract, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Coffea Arabica (Coffee) Seed Extract, Cucumis Melo (Melon) Fruit Extract, Cupressus Sempervirens Leaf/Stem Extract, Fucus Vesiculosus Extract, Jasminum Officinale (Jasmine) Flower Extract, Rose Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Santalum Album (Sandalwood) Wood Extract, Triethyl Citrate, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, 1,2-Hexanediol, Sorbitan Isostearate, Caprylyl Glycol, Hydroxyethylcellulose, Sodium Phytate, Sodium Citrate, Citric Acid, Trisodium EDTA, Ammonium Hydroxide, Tromethamine, Potassium Hydroxide, Polysorbate 60, Carbomer, Alcohol, Disodium Phosphate, Sodium Phosphate, Phenoxyethanol, Potassium Sorbate.;72;DR. DENNIS GROSS SKINCARE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1648;Limited Edition Dramatically Differentô Moisturizing Gel;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water, Dimethicone, Isododecane, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycerin, Laminaria Saccharina Extract, Polygonum Cuspidatum Root Extract, Saccharomyces Lysate Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract/Extrait DOrge, Helianthus Annuus (Sunflower) Seedcake, Caffeine, Trehalose, Sodium Hyaluronate, Tocopheryl Acetate, Chamomilla Recutita (Matricaria), Polysilicone-11, Silica, Propylene Glycol Dicaprate, Oleth-10, Lactobacillus Ferment, Laureth-23, Laureth-4, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Carbomer, Caprylyl Glycol, Hexylene Glycol, Tromethamine, Disodium Edta, Phenoxyethanol, Potassium Sorbate, Yellow 5 (Ci 19140), Red 4 (Ci 14700), Yellow 6 (Ci 15985).;39;CLINIQUE;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1656;Resilience Lift Night Lifting/Firming Face and Neck Creme;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Visit the EstÈe Lauder boutique;92;EST…E LAUDER;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1658;Capture Totale Multi-Perfection Creme;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Visit the Dior boutique;165;DIOR;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1660;Miraculous Anti-wrinkle Miracle Worker;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Visit the philosophy boutique;60;PHILOSOPHY;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1661;Ultra Facial Overnight Hydrating Mask;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water Glycerin, Propylene Glycol, Squalane, Shea Butter, Triethanolamine, Carbomer, Urea, Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Phenoxyethanol, Caprylyl Glycol, Imperata Cylindrica Root Extract, Ophiopogon Japonicus Root Extract, Sodium Citrate, Citric Acid, Aluminum Starch Octenylsuccinate, Chlorphenesin, Pseudoalteromonas Ferment Extract, Disodium Edta, Acrylates/C10-30 Alkyl Acrylate Crosspolymer.;35;KIEHL'S SINCE 1851;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1650;Bio-Performance Glow Revival Cream;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water, Dipropylene Glycol, Dimethicone, Glycerin, Sd Alcohol 40-B (Alcohol Denat.), Triethylhexanoin, Diphenylsiloxy Phenyl Trimethicone, Hydrogenated Polydecene, Phytosteryl Macadamiate, Dimethicone Crosspolymer, Microcrystalline Wax(Cera Microcristallina/Cire Microcristalline), Behenyl Alcohol, Glyceryl Stearate Se, Talc, Trehalose, Peg/Ppg-14/7 Dimethyl Ether, Hydrogenated Polyisobutene, Methyl Methacrylate Crosspolymer, Stearyl Alcohol, Dimethylacrylamide/Sodium Acryloyldimethyltaurate Crosspolymer, Polysorbate 60, Peg-40 Stearate, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Sorbitan Tristearate, Disodium Edta, Tocopheryl Acetate, Caffeine, Sodium Citrate, Fragrance (Parfum), 2-O-Ethyl Ascorbic Acid, Silica, Butylene Glycol, Sodium Metaphosphate, Limonene, Citric Acid, Xylitol, Oryzanol, Magnesium Ascorbyl Phosphate, Alcohol, Hexyl Cinnamal, Benzyl Benzoate, Butylphenyl Methylpropional, Linalool, Sodium Metabisulfite, Sodium Acetylated Hyaluronate, Iron Oxides (Ci 77491), Alpha-Isomethyl Ionone, Saccharomyces Ferment Lysate Filtrate, Crataegus Monogyna Flower Extract, Citronellol, Geraniol, Dipotassium Glycyrrhizate, Tocopherol, Paeonia Suffruticosa Root Extract, Rehmannia Chinensis Root Extract, Cinnamomum Cassia Bark Extract, Bupleurum Falcatum Root Extract, Camellia Sinensis Leaf Extract.;105;SHISEIDO;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1670;SUBLIME DEFENSE Ultra Lightweight UV Defense Fluid SPF 50;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Cyclopentasiloxane, Water, Alcohol Denat., Glycerin, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, PEG/PPG-18/18 Dimethicone, Algae Exopolysaccharides, Echinacea Purpurea Extract, Tocopheryl Acetate, Camellia Oleifera Leaf Extract, Arctostaphylos Uva Ursi Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, PEG-9 Polydimethylsiloxyethyl Dimethicone, Stearic Acid, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Ethylhexylglycerin, Caprylyl Glycol, Aluminum Hydroxide, Phenoxyethanol, Hexylene Glycol, Fragrance.;28;ALGENIST;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1652;Hungarian Water Essence;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Water, Dipropylene Glycol, Glycerin, 1,2-Hexanediol, Rosmarinus Officinalis (Rosemary) Extract, Centella Asiatica Extract, Lavandula Angustifolia (Lavender) Extract, Salvia Officinalis(Sage) Leaf Extract, Melissa Officinalis Leaf Extract, Achillea Millefolium Extract, Peucedanum Graveolens (Dill) Extract, Alchemilla Vulgaris Extract, Rose Extract, Poncirus Trifoliata Fruit Extract, Portulaca Oleracea Extract, Avena Sativa (Oat) Kernel Extract, Calendula Officinalis Flower Extract, Nepeta Cataria Extract, Rubus Idaeus (Raspberry) Leaf Extract, Baptisia Tinctoria Root Extract, Stellaria Media (Chickweed) Extract, +Alchemilla Vulgaris Leaf Extract, Equisetum Arvense Leaf Extract, Urtica Dioica (Nettle) Leaf Extract, Plantago Lanceolata Leaf Extract, Sodium Hyaluronate, Cyclopentasiloxane, Triethylhexanoin, Tromethamine, Sclerotium Gum, Ammonium Acryloyldimethltaurate/Vp Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Trisodium EDTA, Fragrance, Citronnellol, Limonene. Napiers Original Formula. Napiers Aqua Formula. Fragrances of Natural Origin.;42;BELIF;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1655;Resilience Lift Firming/Sculpting Face and Neck Creme Broad Spectrum SPF 15, Normal/Combination Skin;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Res Lift Firm/Sclp Face Nc Spf15 Division: El (Estee Lauder)Active Ingredients: Avobenzone 3.00% , Octisalate 5.00% , Octocrylene 2.70%Ingredients: Water , Neopentyl Glycol Diheptanoate , Cetyl Alcohol , Pentaerythrityl Tetraethylhexanoate , Glycerin , Polyethylene , Butyloctyl Salicylate , Di-C12-15 Alkyl Fumarate , Petrolatum , Hydrogenated Lecithin , Butylene Glycol , Propanediol , Hydrogenated Polyisobutene , Octyldodecyl Myristate , Hexyldecyl Stearate , Dimethicone , Glyceryl Stearate , Laminaria Digitata Extract , Behenyl Alcohol , Algae Extract , Persea Gratissima (Avocado) Oil , Coleus Barbatus Extract , Cucumis Melo (Melon) Fruit Extract , Potato Starch Modified , Mimosa Tenuiflora Bark Extract , Yeast Extract/Faex/Extrait De Levure , Plankton Extract , Aminopropyl Ascorbyl Phosphate , Thermus Thermophillus Ferment , Saccharomyces Ferment Lysate Filtrate , Artemia Extract , C12-16 Alcohols , Acetyl Glucosamine , Linoleic Acid , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Peg-100 Stearate , Tocopheryl Acetate , Caffeine , Ergothioneine , Glycine Soja (Soybean) Sterols , Decarboxy Carnosine Hcl , Palmitic Acid , Creatine , Ethylhexylglycerin , Polymethyl Methacrylate , Trehalose , Glucose , Sodium Hyaluronate , Sorbitol , Zinc Pca , Cholesterol , Malachite , Acetyl Hexapeptide-8 , Maltodextrin , Lecithin , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Isohexadecane , Sodium Hydroxide , Polysorbate 80 , Lactoperoxidase , Hexylene Glycol , Hydrogenated Starch Hydrolysate , Potassium Sulfate , Glucose Oxidase , Polysilicone-11 , Propylene Glycol Dicaprylate , Xanthan Gum , Caprylyl Glycol , Citric Acid , Fragrance , Bht , Disodium Edta , Phenoxyethanol , Potassium Sorbate , Mica , Titanium Dioxide (Ci 77891) , Red 4 (Ci 14700) , Yellow 5 (Ci 19140);108;EST…E LAUDER;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1664;Vine[activ] Overnight Detox Oil;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Moisturizer;Caprylic/Capric Triglyceride, Vitis Vinifera (Grape) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Fruit Oil, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Daucus Carota Sativa (Carrot) Seed Oil, Santalum Album (Sandalwood) Oil, Helianthus Annuus (Sunflower) Seed Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citral, Limonene, Geraniol, Linalool, Farnesol (07-49-05) .;50;CAUDALIE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
